Country,Countrycode,Currency,Continent,Subregion,Date,Population,N,LabShare,E,B,delta,XGDPnat2017,Knat2017,xnat2017,rhonat2017,knat2017,inat2017,cnat2017,rnat2017,wnat2017,XGDPnatcur,Knatcur,xnatcur,rhonatcur,knatcur,inatcur,cnatcur,rnatcur,wnatcur,XGDPppp2017,Kppp2017,xppp2017,rhoppp2017,kppp2017,ippp2017,cppp2017,rppp2017,wppp2017
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1982,11676823,4638111,,4327672147,3043.61,0.060767953,44557957674,2.38527E+11,9606.918975,0.186804414,51427.68724,1931.172785,7675.74619,,,18338054,21200008,3.953776343,0.865002231,4.570827916,0.179737393,3.77403895,,,25685535156,1.37264E+11,5537.93,0.18713,29594.72,705.88,4832.05,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1983,12033575,4808200,,3671543882,3655.999,0.058355813,42523598894,2.3528E+11,8843.974862,0.180735898,48933.13932,1865.028686,6978.946176,,,39038461,47293631,8.119142705,0.825448591,9.836036789,0.409746693,7.709396012,,,24512824219,1.35136E+11,5098.13,0.18139,28105.26,681.71,4416.42,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1984,12405660,5231936,,3924097316,2581.568,0.056394547,46200855165,2.33787E+11,8830.546734,0.197619046,44684.69474,1959.831095,6870.715639,,,57391661,110076219,10.9694884,0.521381109,21.03929009,1.015274274,9.954214123,,,26632587891,1.3415E+11,5090.39,0.19853,25640.6,716.36,4374.03,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1985,12783613,5511779,,4352199638,3325.969,0.055348243,48547851227,2.35046E+11,8808.018738,0.206546101,42644.32338,2319.491752,6488.526986,,,72767781,156617734,13.20223166,0.464620316,28.41509765,1.700277222,11.50195444,,,27985517578,1.34882E+11,5077.4,0.20748,24471.53,847.82,4229.58,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1986,13164837,5674285,,4525700312,3047.277,0.055374009,51078482690,2.35821E+11,9001.747177,0.216598912,41559.52168,2184.092022,6817.655156,,,108478822,235759910,19.11761819,0.460124124,41.54882823,2.404826689,16.7127915,,,29444306641,1.35327E+11,5189.08,0.21758,23849.1,798.33,4390.75,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1987,13552021,5910186,,4904865000,3285.632,0.055530719,53527642276,2.36308E+11,9056.84592,0.226516059,39983.23992,2064.77127,6992.07465,,,158242475,390771601,26.77453467,0.404948759,66.11832748,3.762732966,23.01180171,,,30856130859,1.35607E+11,5220.84,0.22754,22944.55,754.72,4466.12,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1988,13947042,6081010,,4799566279,3450.647,0.055749171,56540271227,2.38994E+11,9297.84165,0.236575897,39301.72838,2384.571834,6913.269816,,,222981889,491544491,36.66855941,0.453635212,80.83270099,5.394005298,31.27455411,,,32592767578,1.37231E+11,5359.76,0.2375,22567.07,871.61,4488.15,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1989,14353410,6233217,,5174992361,3344.304,0.056883251,59415835129,2.44146E+11,9532.130422,0.243361762,39168.56265,2818.075818,6714.054604,,,300618277,695828651,48.228433,0.432029174,111.6323524,8.793384714,39.43504828,,,34250390625,1.40468E+11,5494.82,0.24383,22535.36,1030.07,4464.75,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1990,14773277,6311705,,5291034074,2790,0.058806677,61393682150,2.4978E+11,9726.956671,0.24579147,39574.02045,2966.135809,6760.820862,,,430966804,868457863,68.28056703,0.49624377,137.5948096,11.26663187,57.01393516,,,35390527344,1.43958E+11,5607.13,0.24584,22808.03,1084.18,4522.94,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1991,15207367,6153049,,5475098520,2560,0.060594082,64636388250,2.5833E+11,10504.77305,0.250208188,41984.12986,3645.154522,6859.61853,,,546169871,990852237,88.76409555,0.55121223,161.0343363,15.21775251,73.54634304,,,37259792969,1.49228E+11,6055.5,0.24968,24252.76,1332.38,4723.12,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1992,15653336,6238848,,5670661740,3080,0.062712415,67143903878,2.60929E+11,10762.22752,0.257326736,41823.19993,2768.429571,7993.797947,,,638230506,1539618344,102.2994124,0.414538128,246.7792599,17.75392513,84.54548729,,,38705253906,1.50781E+11,6203.91,0.2567,24168.15,1011.92,5191.99,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1993,16106765,6315749,,5941751320,3190,0.062004308,70400385286,2.64453E+11,11146.79881,0.266211223,41872.00925,2789.415357,8357.383448,,,821439655,3646566253,130.0621087,0.225263878,577.3766747,38.89945776,91.16265096,,,40582460938,1.52542E+11,6425.6,0.26604,24152.65,1019.59,5406.01,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1994,16561674,6406999,,6182667880,3460,0.059547252,72701921105,2.72159E+11,11347.26568,0.267130746,42478.32131,3281.349692,8065.915984,,,1104133685,4001600923,172.3324236,0.275922988,624.5671107,55.54876079,116.7836628,,,41909187500,1.56597E+11,6541.16,0.26762,24441.55,1199.4,5341.76,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1995,17014057,6508722,,6471283620,3710,0.057339757,75627014784,2.7817E+11,11619.3343,0.271873326,42738.04446,2956.438516,8662.895783,,,1644490563,6551830112,252.6595246,0.250997131,1006.623157,71.89137965,180.768145,,,43595363281,1.59679E+11,6697.99,0.27302,24533.08,1080.64,5617.35,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1996,17462496,6631108,,6694805933,4090,0.056577396,79102942272,2.88056E+11,11929.0681,0.274609617,43440.09586,3329.745335,8599.322761,,,2405289675,7257677927,362.7281552,0.331413119,1094.48943,103.5026696,259.2254856,,,45599070313,1.65605E+11,6876.54,0.27535,24974.02,1217.09,5659.45,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1997,17908985,6824615,,6996375125,4290,0.058402347,82423880862,2.97334E+11,12077.44123,0.277210202,43567.80939,3299.987439,8777.453794,,,2993751492,10767099060,438.6696833,0.278046248,1577.686039,146.5977852,292.0718981,,,47513433594,1.71196E+11,6962.07,0.27754,25085.03,1206.21,5755.85,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1998,18357156,6959240,,7394910791,6100,0.059610766,86292655158,3.05344E+11,12399.72406,0.282608449,43875.98492,3143.823267,9255.900791,,,3668849115,13079129394,527.1910634,0.280511722,1879.39049,163.9974873,363.1935761,,,49743593750,1.7586E+11,7147.85,0.28286,25269.97,1149.13,5998.72,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,1999,18812359,7103729,,7680218917,6580,0.060021745,90114126661,3.05594E+11,12685.46837,0.294881947,43018.80294,2126.352669,10559.1157,,,4365456783,23111050874,614.5303296,0.188890449,3253.368987,194.032712,420.4976175,,,51946492188,1.7576E+11,7312.57,0.29555,24742,777.23,6535.34,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2000,19278856,7167225,,6276367953,5740,0.059134504,93903923089,3.28313E+11,13101.85248,0.286019724,45807.5138,5015.425329,8086.427147,,,5759680137,15594188758,803.6137041,0.369347853,2175.763843,289.957625,513.6560791,,,54131128906,1.89411E+11,7552.59,0.28579,26427.34,1833.24,5719.35,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2001,19756928,7369495,,6316641680,6210,0.06261841,98166266402,3.47742E+11,13320.6234,0.282296348,47186.66573,4782.960602,8537.662797,,,8075685650,27828357227,1095.826206,0.290196277,3776.155293,438.2431723,657.5830333,,,56588164063,2.0116E+11,7678.7,0.28131,27296.29,1748.27,5930.43,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2002,20246381,7589749,,6278481551,7420,0.064823197,1.02872E+11,3.50872E+11,13554.0722,0.293189706,46229.70016,2789.882555,10764.18965,,,10364772705,41481239109,1365.627802,0.249866516,5465.429393,404.4826145,961.1451877,,,59300800781,2.02638E+11,7813.28,0.29264,26698.9,1019.76,6793.52,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2003,20750299,7810969,,5940661423,7130,0.063107025,1.08246E+11,3.6412E+11,13858.22942,0.297281999,46616.44328,3871.02166,9987.207764,,,14033595088,49926281892,1796.652286,0.281086325,6391.816775,619.5845496,1177.067737,,,62398765625,2.10226E+11,7988.61,0.29682,26914.24,1414.94,6573.67,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2004,21272323,8053988,0.516,5937177604,6620,0.063519237,1.14041E+11,3.84582E+11,14159.52236,0.296531392,47750.50049,4765.473311,9394.049053,0.080001957,7306.31354,16946093672,62331385071,2104.062573,0.271870963,7739.195653,897.7061003,1206.356473,0.068066309,1085.696288,65738968750,2.22518E+11,8162.29,0.29543,27628.24,1741.88,6420.41,0.07947,4211.74
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2005,21814642,8403432,0.514,5885199381,7020,0.065036577,1.21106E+11,4.05253E+11,14411.5285,0.298841025,48224.73252,4753.592898,9657.935598,0.080200161,7407.525647,20631289859,78748443578,2455.102882,0.261989811,9370.986115,1070.535388,1384.567494,0.062290471,1261.922881,69812000000,2.34686E+11,8307.56,0.29747,27927.41,1737.54,6570.02,0.07953,4270.08
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2006,22379055,8734329,0.51,6269899440,8430,0.064924979,1.26619E+11,4.32955E+11,14496.69555,0.292452615,49569.38257,5400.340024,9096.35553,0.078376802,7393.314733,24759019967,89854174594,2834.679039,0.275546685,10287.47283,1296.322589,1538.35645,0.070092896,1445.68631,72989757813,2.50737E+11,8356.65,0.2911,28707.09,1973.94,6382.72,0.07771,4261.89
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2007,22963946,9051423,0.515,6270410000,9050,0.066372817,1.32123E+11,4.67537E+11,14596.92638,0.282593684,51653.40632,6012.663036,8584.263345,0.070685119,7517.417086,30648339326,69028777107,3386.024394,0.443993659,7626.289982,1037.796936,2348.227458,0.148964107,1743.802563,76162578125,2.70668E+11,8414.43,0.28139,29903.38,2197.75,6216.68,0.0701,4333.43
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2008,23563825,9563511,0.496,6270798137,8560,0.068659355,1.44211E+11,5.06063E+11,15079.3397,0.284967298,52916.03565,6166.954733,8912.38497,0.074964163,7479.352492,39945927046,93756966166,4176.910288,0.42605823,9803.613673,1372.338455,2804.571833,0.146073993,2071.747503,83131000000,2.92592E+11,8692.52,0.28412,30594.59,2254.15,6438.37,0.07454,4311.49
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2009,24170940,9807549,0.51,6791463157,9950,0.062523131,1.51198E+11,5.2737E+11,15416.48514,0.286701628,53771.87864,4754.381286,10662.10386,0.077960666,7862.407423,48442441321,1.51853E+11,4939.301243,0.319009423,15483.24557,1616.923372,3322.377871,0.093791486,2519.043634,87158390625,3.03818E+11,8886.87,0.28688,30977.92,1737.82,7149.04,0.07805,4532.3
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2010,24779619,10339512,0.497,7406935495,11150,0.05589983,1.63142E+11,5.35076E+11,15778.52333,0.30489565,51750.56891,3516.48181,12262.04152,0.097462682,7841.926095,60943660993,2.04633E+11,5894.249337,0.297819869,19791.32337,1538.300658,4355.948679,0.093903564,2929.441921,94043703125,3.08333E+11,9095.57,0.30501,29820.82,1285.35,7810.22,0.09752,4520.5
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2011,25387712,10835177,0.468,7906502689,12210,0.053593569,1.86059E+11,5.52681E+11,17171.73045,0.336647841,51007.99221,4256.722987,12915.00747,0.125503082,8036.369852,79175494297,2.23988E+11,7307.263298,0.35348175,20672.25052,1864.84831,5442.414987,0.134458722,3419.799223,1.07254E+11,3.18786E+11,9898.68,0.33644,29421.41,1555.92,8342.76,0.1254,4632.58
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2012,25996450,11067016,0.479,8556948683,14220,0.051484269,2.03349E+11,5.89197E+11,18374.36202,0.345129663,53239.01127,5793.043276,12581.31875,0.128328286,8801.319408,99690757539,2.86172E+11,9007.916923,0.348359868,25858.07879,3045.00181,5962.915113,0.130011223,4314.792206,1.17221E+11,3.40252E+11,10591.94,0.34451,30744.71,2117.48,8474.47,0.12801,5073.54
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2013,26607645,11721488,0.48,8952619346,15010,0.051170049,2.18219E+11,6.07533E+11,18617.03101,0.359189172,51830.71331,4162.56675,14454.46426,0.135608321,8936.174884,1.2365E+11,3.90671E+11,10549.00279,0.316507076,33329.43744,2789.326689,7759.676099,0.113413631,5063.521338,1.25793E+11,3.50932E+11,10731.83,0.35845,29939.2,1521.5,9210.32,0.13523,5151.28
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2014,27224473,11566482,0.495,9033818677,14370,0.049566005,2.24542E+11,6.25216E+11,19413.16988,0.359143387,54054.09261,4177.072898,15236.09698,0.131801406,9609.519091,1.55433E+11,5.73495E+11,13438.18739,0.271026748,49582.51354,3958.795079,9479.392315,0.087302503,6651.90276,1.29438E+11,3.61182E+11,11190.77,0.35837,31226.64,1526.81,9663.96,0.13141,5539.43
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2015,27849205,11673227,0.498,,15130,0.04812351,2.29433E+11,6.41448E+11,19654.63808,0.357680173,54950.31468,4039.417366,15615.22072,0.131431937,9788.009765,1.80399E+11,7.1963E+11,15454.08468,0.250683155,61647.87845,4643.839038,10810.24565,0.077719434,7696.134173,1.32257E+11,3.70561E+11,11329.96,0.35691,31744.52,1476.49,9853.47,0.13105,5642.32
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2016,28481945,12145458,0.497,,14110,0.04672874,2.37343E+11,6.63015E+11,19541.74314,0.357975895,54589.55036,4401.801481,15139.94166,0.133333135,9712.24634,2.15077E+11,7.3297E+11,17708.43395,0.293432336,60349.29265,4932.219995,12776.21395,0.100867725,8801.091671,1.36817E+11,3.8303E+11,11264.88,0.3572,31536.9,1608.95,9655.93,0.13294,5598.65
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2017,29121465,12607953,0.478,,14780,0.045860681,2.56671E+11,6.84493E+11,20357.8942,0.374980507,54290.53996,4544.338376,15813.55583,0.149879144,9731.073428,2.56671E+11,6.84493E+11,20357.8942,0.374980507,54290.53996,4544.338376,15813.55583,0.149879144,9731.073428,1.47959E+11,3.95439E+11,11735.35,0.37416,31364.25,1661.05,10074.3,0.14945,5609.5
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2018,29767102,12931476,,,16110,0.045141493,2.72748E+11,7.11976E+11,21091.78731,0.383086088,55057.56529,4928.634804,16163.15251,,,3.00596E+11,8.31802E+11,23245.30185,0.361379341,64323.82603,5706.891971,17538.40988,,,1.57226E+11,4.11309E+11,12158.41,0.38226,31806.8,1801.52,10356.89,,
Ghana,GHA,Cedi,Africa,Sub-Saharan Africa,2019,30417856,13220724,,,,0.044870644,2.90418E+11,7.32571E+11,21966.84767,0.396436074,55410.81936,5765.510742,16201.33693,,,3.4948E+11,9.38443E+11,26434.28684,0.372404364,70982.75261,6988.469898,19445.81694,,,1.67412E+11,4.23207E+11,12662.84,0.39558,32010.85,2107.41,10555.43,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1959,3391414.819,,,,,0.040491065,1.51065E+13,1.02949E+13,,1.467372648,,,,,,50033379651,43555563444,,1.148725345,,,,,,4706053223,2820937988,,1.66826,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1960,3450718.414,,,,410.704,0.039637506,1.7355E+13,1.06927E+13,,1.623078924,,,,,,54972435581,45319891877,,1.212986909,,,,,,5406516602,2933449219,,1.84306,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1961,3512417.764,,,,616.056,0.039019158,1.87769E+13,1.13203E+13,,1.658690932,,,,,,59677132250,49021444431,,1.217367888,,,,,,5849478516,3111182617,,1.88015,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1962,3576207.28,,,,660.06,0.039305216,1.90243E+13,1.22157E+13,,1.557367429,,,,,,61699557825,52841142843,,1.167642381,,,,,,5926534180,3369611572,,1.75882,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1963,3641809.924,,,,696.73,0.040269307,1.92194E+13,1.26453E+13,,1.51988917,,,,,,65747023390,54487260989,,1.206649448,,,,,,5987320801,3485558105,,1.71775,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1964,3709309.16,,,,700.397,0.039418742,1.78025E+13,1.31661E+13,,1.352148025,,,,,,62341554375,58021150211,,1.074462574,,,,,,5545926270,3630006104,,1.5278,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1965,3778693.299,,,,696.73,0.039127977,1.86069E+13,1.38343E+13,,1.34498725,,,,,,66989214432,62697655565,,1.068448474,,,,,,5796507324,3817929688,,1.51823,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1966,3849967.777,,,,718.732,0.039399913,1.90742E+13,1.46485E+13,,1.302126672,,,,,,68153453531,67083609250,,1.015947924,,,,,,5942065918,4049787598,,1.46725,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1967,3923119.545,,,,726.066,0.040008217,1.86743E+13,1.52486E+13,,1.22465352,,,,,,70523670858,72604967832,,0.971333959,,,,,,5817505371,4216473633,,1.37971,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1968,3998215.484,,,,748.068,0.039819556,1.87921E+13,1.58124E+13,,1.18844287,,,,,,73108596417,76670538371,,0.953542234,,,,,,5854206055,4371672852,,1.33912,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1969,4075354.827,,,,748.068,0.039492354,1.84037E+13,1.63012E+13,,1.128981541,,,,,,76727709591,83758642340,,0.916057226,,,,,,5733203125,4504332031,,1.27282,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1970,4154605,,,,792.072,0.039078216,1.67691E+13,1.68339E+13,,0.996151234,,,,,,79848807905,95013326333,,0.840395879,,,,,,5223987793,4651438965,,1.12309,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1971,4223051,,,,814.074,0.038863305,1.76689E+13,1.7409E+13,,1.014929448,,,,,,88863617925,1.03956E+11,,0.854821555,,,,,,5504297852,4810585938,,1.14421,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1972,4290534,,,,832.409,0.038736396,1.8078E+13,1.79919E+13,,1.004784662,,,,,,95991981916,1.13562E+11,,0.845280978,,,,,,5631732422,4971756348,,1.13275,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1973,4357357,,,,803.073,0.038634025,1.83613E+13,1.85747E+13,,0.988510494,,,,,,1.07211E+11,1.28959E+11,,0.831357084,,,,,,5719997070,5132679688,,1.11443,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1974,4424030,,,,839.743,0.038464916,1.93253E+13,1.92001E+13,,1.006523916,,,,,,1.17521E+11,1.39023E+11,,0.845332384,,,,,,6020310059,5305669434,,1.13469,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1975,4491248,,,,843.41,0.03837927,1.98813E+13,1.98368E+13,,1.002241297,,,,,,1.26732E+11,1.51256E+11,,0.837861664,,,,,,6193509766,5481726563,,1.12985,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1976,4559242,,,,887.414,0.03826749,2.14566E+13,2.0558E+13,,1.043709505,,,,,,1.45252E+11,1.66433E+11,,0.872733907,,,,,,6684244629,5681885254,,1.17641,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1977,4628877,,,,902.082,0.038280751,2.07371E+13,2.12079E+13,,0.977801755,,,,,,1.46859E+11,1.79662E+11,,0.817416316,,,,,,6460116699,5861274414,,1.10217,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1978,4702376,,,,902.082,0.038094357,2.21465E+13,2.1929E+13,,1.009917417,,,,,,1.60228E+11,1.90241E+11,,0.842237316,,,,,,6899163574,6061096680,,1.13827,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1979,4782495,,,,946.086,0.038060004,2.1879E+13,2.25912E+13,,0.96847126,,,,,,1.70378E+11,2.11218E+11,,0.806642597,,,,,,6815831543,6243487305,,1.09167,,,,,
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1980,4871435,1845310,0.258181155,,964.421,0.037902906,2.24481E+13,2.32538E+13,12164956.51,0.965351444,12601583.18,1058428.239,11106528.27,0.678212988,3140762.52,1.85712E+11,2.36876E+11,100640.2308,0.784007438,128366.4235,9931.731413,90708.49939,0.543688586,25983.411,6993137207,6426047852,3789.68,1.08825,3482.37,197.02,3592.66,0.76938,978.42
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1981,4969592,1880761,0.258181155,,990.09,0.037780277,2.2585E+13,2.39424E+13,12008430.12,0.943303779,12730183.41,1074556.011,10933874.11,0.661980243,3100350.354,2.02984E+11,2.5812E+11,107926.3736,0.786391366,137242.572,10650.76805,97275.60554,0.545579658,27864.55576,7035777344,6616019531,3740.92,1.06345,3517.74,200.02,3540.9,0.7511,965.84
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1982,5077082,1917106,0.258181155,,982.756,0.037708325,2.29915E+13,2.46332E+13,11992824.23,0.933355178,12849153.8,1073159.389,10919664.84,0.654672135,3096321.207,2.67938E+11,3.44796E+11,139761.5788,0.777090129,179852.4695,13792.44144,125969.1374,0.538751777,36083.8058,7162421387,6806515137,3736.06,1.05229,3550.41,199.76,3536.3,0.7429,964.58
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1983,5195445,1957229,0.258181155,,953.42,0.037616704,2.32904E+13,2.53202E+13,11899689.72,0.919837044,12936736.79,1064825.511,10834864.21,0.64473575,3072275.634,3.50999E+11,4.58984E+11,179334.9261,0.764731245,234507.1256,17697.75787,161637.1682,0.529675345,46300.8983,7255534180,6995654297,3707.04,1.03715,3574.27,198.21,3508.83,0.73176,957.09
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1984,5326362,2001950,0.258181155,,979.089,0.037444274,2.36165E+13,2.59042E+13,11796736.41,0.91168508,12939486.09,982557.6502,10814178.76,0.6388609,3045695.028,4.45769E+11,5.88976E+11,222667.3667,0.756853894,294201.2565,20454.08054,202213.2861,0.524004208,57488.51785,7357111816,7153966309,3674.97,1.0284,3573.5,182.9,3492.08,0.72544,948.81
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1985,5470702,2049336,0.258181155,,993.757,0.037077126,2.47973E+13,2.65462E+13,12100154.69,0.934119016,12953547.12,1007829.603,11092325.09,0.655869965,3124031.911,5.56988E+11,7.19161E+11,271789.5407,0.774497031,350923.9283,24966.41254,246823.1281,0.537459368,70170.93745,7724962402,7328971191,3769.49,1.05403,3576.27,187.6,3581.89,0.74482,973.21
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1986,5629418,2104610,0.258181155,,997.424,0.036956189,2.55695E+13,2.74998E+13,12149274.26,0.929807927,13066434.38,1209171.78,10940102.48,0.652792854,3136713.658,9.7442E+11,1.2673E+12,462993.2173,0.768892282,602156.1515,50815.99794,412177.2193,0.533422596,119536.1235,7965521484,7597657715,3784.8,1.04842,3610.01,225.08,3559.72,0.74078,977.16
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1987,5801326,2164995,0.258181155,,993.757,0.037508121,2.64133E+13,2.86243E+13,12200150.21,0.922757278,13221407.72,1323205.421,10876944.78,0.647010618,3149848.868,1.28097E+12,1.68399E+12,591672.5339,0.760675494,777825.1551,70717.45211,520955.0818,0.526775296,152758.698,8228377930,7917557617,3800.65,1.03926,3657.08,246.31,3554.34,0.73343,981.26
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1988,5982486,2226465,0.258181155,,1026.76,0.038375401,2.80794E+13,2.99174E+13,12611669.2,0.938565014,13437182.31,1437138.594,11174530.61,0.657869814,3256095.318,1.65665E+12,2.14762E+12,744070.1174,0.771388832,964585.027,93466.04374,650604.0737,0.533855372,192104.8821,8747434570,8287577148,3928.84,1.05549,3722.3,267.51,3661.33,0.74461,1014.35
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1989,6167475,2292296,0.258181155,,1045.095,0.039338648,2.92036E+13,3.12421E+13,12739886.46,0.93475067,13629181.41,1460202.598,11279683.86,0.654077015,3289198.597,2.10746E+12,2.7514E+12,919366.4702,0.765958153,1200282.896,116131.7957,803234.6745,0.528863545,237363.0969,9097634766,8664989258,3968.79,1.04993,3780.05,271.81,3696.98,0.73952,1024.67
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1990,6352283,2358558,0.258181155,,1000,0.040598833,3.04664E+13,3.3368E+13,12917376.57,0.913042547,14147617.35,2112887.219,10804489.36,0.636713334,3335023.2,2.57849E+12,3.4653E+12,1093247.017,0.744087538,1469245.164,196205.0807,897041.9363,0.511379325,282255.7773,9491022461,9286521484,4024.08,1.02202,3937.37,393.3,3630.78,0.71756,1038.94
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1991,6534939,2417620,0.258181155,,1020,0.043009986,3.1227E+13,3.49308E+13,12916415.24,0.893966527,14448432.75,1800241.3,11116173.94,0.620151231,3334775.001,3.11076E+12,4.88725E+12,1286702.774,0.63650507,2021512.214,223475.0641,1063227.709,0.42916147,332202.4079,9727969727,9740950195,4023.78,0.99867,4029.15,335.1,3688.68,0.69782,1038.86
Guinea,GIN,Guinea Franc,Africa,Sub-Saharan Africa,1992,6716038,2475562,0.258181155,,1050,0.044264389,3.22489E+13,3.63475E+13,13026894.27,0.887237977,14682525.56,1721237.431,11305656.84,0.613905462,3363298.606,4.01009E+12,6.30724E+12,1619869.895,0.635791791,2547799.325,264378.5169,1355491.378,0.427377943,418219.8801,10046317383,10149473633,4058.2,0.98984,4099.87,320.4,3737.8,0.69001,1047.75
